Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
North Macedonia,MKD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.86116791,,,,,,,,98.74269867,,,,,,,,,,98.59999847,,98.59999847,,,,,,,,
Mali,MLI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,19.6462307,,,,,,,,,,,,,,,,,,,,,,24.1866703,,,,,,,,38.81612015,,,,44.30170822,42.09527969,,,,49.36653137,,,50.13470078,,46.157341,,
Malta,MLT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,97.86695862,,,,,,,,,,96.03227234,,,,,,,,,,98.26502991,,,,,,98.88194275,,,,,,,99.30071259,,,99.44999695,
Myanmar,MMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,84.89707184,,,,,,,,,,,,,,,,,94.58631134,,,,,,,,,,,,,,,,84.75115967,,,95.41512299,,,
Middle East & North Africa (excluding high income),MNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,56.05818939,56.75236893,57.43870163,58.15602875,58.77457047,59.62123871,60.44765854,61.30693054,62.2817688,63.28781128,64.20819855,65.50409698,66.95841217,68.43060303,69.98766327,71.12493134,72.39531708,73.58766937,76.07978821,77.69954681,78.87828064,78.77793121,79.78379059,81.18885803,82.16555023,82.93269348,83.44754791,84.1713028,84.8469696,85.63446808,86.55371857,87.68644714,88.24691772,88.67877197,88.66107178,89.28259277,90.04641724,87.43997192,87.73361206,87.65254974,91.7348175,92.1476593,93.22579956,89.64565277,92.2002182,92.85890198,88.66526031,88.95490265,89.24511719,,
Montenegro,MNE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.73014069,,,,,,,,,,99.14585876,,,,,,,,,,,,99.41027069,,,,,,,,99.21182251,,,,,,,99.11000061,,,99.05000305,
Mongolia,MNG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.71012115,,,,,,,,,,98.46025085,,,,,,,,,,99.07434082,,
Northern Mariana Islands,MNP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,43.64435959,,,,,,,,,,,,,,,,,46.97000122,,,,,,61.89289093,,,,,,67.14964294,,,,,,70.52510071,,70.9124527,,,,72.48000336,
Mauritania,MRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33665085,,,,,,,56.12242889,,,,,,71.0320816,,,,63.94781113,,,,76.48999786,
Mauritius,MUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.19199371,,,,,,,,,,94.53896332,,,,,,,,,,,98.13034821,,,,,,,,,,99.30000305,
Malawi,MWI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01768875,,,,,,,,,,,76.00749969,,,,,,,,,,,,72.13955688,,,,76.08190918,72.93560791,,,,,,76.23999786,
Malaysia,MYS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,87.96864319,,,,,,,,,,,95.56388092,,,,,,,,,97.2378006,,,,,,,,,,98.4187088,,,,,,97.61447144,97.27256012,96.85032654,96.77839661,,,
North America,NAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.57769012,99.58135986,99.58426666,,,,,,,,,,,,,,,,,
Namibia,NAM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.11242676,,,,,,,,,89.43000031,92.42437744,,,,,,87.09541321,,,,94.41944122,,94.16000366,,,,,95.16490173,,,95.55000305,
New Caledonia,NCL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,97.4641571,,,,,,,,,,,,,98.7569809,,,,,,,99.09288025,,,,,,,,,,99.19999695,,,,,,,,99.19999695,,,,,,,,
Niger,NER,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.79118919,,,,36.54677963,21.38999939,,,,,,39.78773117,,,,,,43.45999908,,,47.15999985,
Nigeria,NGA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1890564,,,,,,,,,,,,68.99378204,,,78.69442749,,66.38353729,,,,,79.16000366,,,,,75.02874756,,,,
Nicaragua,NIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.22251892,,,,87.00924683,,,,,,,,,,91.57177734,,,,,,,
Netherlands,NLD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,30.03845024,,,,,,,,,,49.60372162,,,,,,,,,,70.05361938,,,,,81.91999817,,,,,84.75714874,,,,,,,92.39380646,94.98000336,,94.18000031,
Nauru,NRU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.30477142,98.38101196,98.39573669,98.46716309,98.51947784,,,,,,,,,,,,,,,,
Oman,OMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.28132629,,,,,97.62982178,,97.74372864,,,,99.0943222,99.1537323,98.70355988,98.66243744,98.61782837,,,,
Other small states,OSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,83.40595245,83.65115356,83.86486816,84.27877808,84.75335693,85.25456238,85.50170135,85.80725861,85.94225311,86.13259888,86.19779205,86.36225891,86.75653076,87.18833923,87.66789246,87.9553833,87.95796204,88.45156097,88.64494324,88.79094696,89.0200882,89.32099915,88.71022034,87.85703278,88.29058838,87.26663971,86.93531036,87.52774811,87.92520905,88.29933167,88.83222198,89.5186615,89.83764648,90.09059143,90.23892975,90.43998718,90.64205933,,
Pakistan,PAK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,34.7833519,,,,,,,,,,,,,,,,,55.33052063,,,,,,,65.08657837,69.165802,66.28471375,71.11290741,70.67626953,71.25962067,70.76933289,72.5834198,71.63622284,72.79540253,,,74.52638245,71.99484253,72.70355988,,,
Panama,PAN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.10620117,,,,,,,,,,95.08677673,,,,,,,,,,96.07984924,,,,,,,,,,97.63852692,,,,,,,,99.09909058,98.88173676,,,
Peru,PER,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,93.11979675,,,,,,,,,,,,95.36663055,,,,,,,,,,,96.75563049,97.12375641,97.75713348,97.35621643,,,,,98.69815826,,98.97753143,99.00953674,98.88349152,99.05747986,99.02375793,,99.43636322,,
Philippines,PHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,91.78898621,,,,,,,,,,96.57807922,,,,96.03677368,,,,,,95.0897522,,,95.05721283,,,,,97.75080109,,,,,98.10835266,,99.08260345,,,,98.38450623,,,
Palau,PLW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,94.27577972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.83837891,,98.66443634,,,,,,,
Papua New Guinea,PNG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67899323,,,,,,,,,,67.90000153,,,,,,,,,,,,
Poland,POL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,99.79682922,,,,,,,,,,99.79682922,,,,,,,,,,99.79682922,,,,,,,,,,99.79682922,,,,,,,,,,,,,99.90000153,
Pre-demographic dividend,PRE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95734024,63.83839035,64.3116684,65.04647827,65.58183289,65.35433197,65.64814758,66.10077667,66.54518127,66.61083221,67.06699371,67.60150146,67.56690979,68.32446289,66.04969025,66.46378326,66.8829422,67.14253235,67.47128296,66.72914124,67.38186646,64.73956299,64.89042664,63.94427109,64.87564087,66.83457947,69.78987885,70.56060028,71.66815186,70.82469177,72.93943787,73.94645691,73.12664795,73.63674927,74.02867126,,
Puerto Rico,PRI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,93.74585724,,,,,,,,,,93.16687775,,,,,,,,,,,,,,,,,,,,98.83418274,,,,,,,92.38983154,,,,92.40000153,
"Korea, Dem. People's Rep.",PRK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99964142,,,,,,,,,,99.99964142,,,,
Portugal,PRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,97.94135284,,,,,,,,,,99.19949341,,,,,,,,,,,,,,,,,,,,99.43511963,,,,,,,99.66391754,,,99.70999908,
Paraguay,PRY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,89.58786011,,,,,,,,,,95.60733795,,,,,,,,,,,,,,,98.79445648,97.96424103,98.49729156,98.61045074,,98.17791748,98.89913177,98.71379852,98.6536026,98.45059967,,98.28151703,98.35523224,98.64470673,,
West Bank and Gaza,PSE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.04656982,,,,,,,98.95227814,,99.09229279,99.06758881,99.15785217,99.23020935,99.21983337,99.3082962,99.28672028,99.34825897,99.36553192,99.34153748,99.37748718,99.31176758,99.33625031,99.33439636,99.23235321,,
Pacific island small states,PSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.49037933,95.497612,95.59388733,95.70329285,95.82639313,95.90981293,96.00138855,96.09880066,96.20599365,96.29284668,96.35520935,96.42928314,96.47987366,96.51210785,96.56044769,96.58908844,96.65765381,96.72386932,96.79866028,96.88732147,96.97853851,97.00657654,97.02996826,97.0535965,97.03605652,97.00234222,,,,,,,
Post-demographic dividend,PST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5429306,,,,,,,,,,,94.7907486,,,,,,,94.7797699,,,95.91429138,93.52998352,94.80335236,92.42881775,94.60941315,93.94435883,91.7935791,93.64452362,,95.46365356,94.64411163,,,,,
Romania,ROU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.10746002,,,,,,,,,,97.76148987,,,,,,,,,98.99568939,,,,,,,99.42919159,,,99.5,
Russian Federation,RUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.71959686,,,,,,,,,,,,,99.72460175,,,,,,,,99.70960236,,,,,,,,99.69844818,,99.69999695,,
Rwanda,RWA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,52.26192856,,,,,,,,,,,,,74.89653778,,,,,,,,,77.62033081,,,,,70.45999908,,,,,77.34462738,,82.33074951,,85.0662384,85.01000214,,,86.49276733,,,86.90000153,
South Asia,SAS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,47.82540131,47.79524994,48.51420975,49.16743088,49.78329849,50.25497818,50.5275116,51.21974945,51.78860092,52.35174179,52.94522858,53.57514191,54.2196312,54.81504822,56.09732056,57.30181885,58.2477684,59.92145157,61.38166046,62.5728302,63.78498077,64.96910858,66.00689697,69.54833984,70.8218689,71.95529938,72.9405365,74.03112793,75.20078278,76.20471191,77.17946625,78.27749634,78.33875275,81.04219818,81.96896362,82.21056366,82.93084717,83.87258148,85.17337036,85.98568726,86.96437073,88.08789063,88.62944794,88.46681976,89.10739899,89.60346985,,
Saudi Arabia,SAU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.85561371,,,,,,,,95.91316223,,,,95.8496933,,,,,,,,,99.22177124,,,,99.30187988,,,99.49841309,,
Sudan,SDN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15558624,,,,,,,,65.80535126,,,,,,,,,,73,,,,
Senegal,SEN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.86610031,,,,,,,,,,,,,,49.12448883,,,46.13000107,50.85166168,,,63.35239029,,65.78050995,,56.94300842,57.29000092,61.66999817,,69.47840881,,,,76.40000153,
Singapore,SGP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.28811646,,,,,,,,,,98.96669769,,,,,,,,,,99.50460052,,,,,,,,,,99.75182343,99.8871994,99.89494324,99.89861298,99.90046692,99.78489685,99.92658234,99.93044281,99.92962646,99.92804718,99.72624969,,
Solomon Islands,SLB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92760849,,,,58.41999817,,,,,57.02212906,,,,,66.64859772,,,71.90000153,
El Salvador,SLV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.94664001,,,,,,,,,,,,,,94.95098877,93.56494141,95.95747375,95.02205658,96.03446198,96.54508972,,97.22418976,,97.94933319,98.0085907,97.98045349,97.97371674,98.34638977,98.52015686,,
San Marino,SMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,13.14000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.69000244,,,,,,
Serbia,SRB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.35679626,,,,,,,,99.30869293,,,,,99.71981812,,,99.99944305,,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,62.80335999,63.11111069,63.7888298,64.14079285,64.79844666,65.40445709,65.55145264,65.86029053,66.27541351,66.6137619,66.72100067,67.10111237,67.56208038,67.55859375,68.21063995,66.3495636,66.79437256,68.01918793,68.42320251,69.67169189,68.51113129,69.03772736,67.64631653,67.85520935,68.31301117,69.20443726,70.962883,72.36517334,73.18462372,73.86283112,74.44313812,74.94586945,75.60758972,76.64296722,77.11505127,77.31944275,,
South Sudan,SSD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.70227814,,,,,,,,,,47.90095901,,,,
Sub-Saharan Africa,SSF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,62.80945969,63.11695862,63.79436874,64.14607239,64.80345154,65.40924835,65.55619049,65.86488342,66.27989197,66.61813354,66.72524261,67.10520172,67.56600952,67.56243134,68.21433258,66.35339355,66.79811096,68.02274323,68.42662048,69.67485809,68.51428986,69.04071808,67.64933777,67.85809326,68.31577301,69.20703888,70.96523285,72.3673172,73.18662262,73.86470032,74.44487,74.94750214,75.60909271,76.64434052,77.11634064,77.32067108,,
Small states,SST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.27015686,87.52055359,87.80735016,87.93463898,88.12200928,88.19759369,88.32230377,88.36582184,88.52483368,88.83638763,89.17652893,89.56951904,89.83119965,89.87963104,90.27999115,90.44342041,90.56735229,90.75331116,90.996521,90.52742004,89.95443726,90.27481842,89.51647949,89.27044678,89.7129364,90.00234985,90.35890961,90.777771,91.30409241,91.54974365,91.74546814,91.86528778,92.02893829,92.19528961,,
Sao Tome and Principe,STP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,82.39922333,,,,,,,,,,93.84996033,,,,,,,,,,95.41545868,,,,,,,80.20316315,,,,96.73840332,,,,,,97.782547,67.58999634,,98.09999847,
Suriname,SUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88114166,,,,99.41641998,,98.37664032,,97.66790009,,,,,,98.64556122,,,98.90000153,
Slovak Republic,SVK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75773621,,,,,,,,,,99.80000305,,,99.80000305,,,,,,,,,,99.80000305,,,,,,,,
Sweden,SWE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,75.45243835,,,,,,,,,,83.74823761,,,,,,,,,,,,,,91.8632431,,,,,,91.41000366,,,,93.50229645,,,,,,,,95.46936798,,95.88999939,,
Sint Maarten (Dutch part),SXM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.64998627,,,,,,,98.81330872,,,,,,,,99.06477356,,,,,,,,98.97133636,,,,,,,,99.06999969,,99.09999847,,
Syrian Arab Republic,SYR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,74.27639771,,,,,,,,,,,,,,,,,,,,,95.18882751,,92.45381165,,,,,,,,,,96.09999847,,,,,,,,
Turks and Caicos Islands,TCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34737968,,,,,,,37.55735016,,,,41.67311859,,,,,,,,,,,38.77241898,30.79161072,,,31.75,,35.16999817,
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,83.23184204,83.3626709,84.59311676,85.81072235,86.9673233,87.99043274,88.9956665,89.56855011,90.26387024,90.88477325,91.40683746,92.63791656,93.95140076,94.10385895,94.24291992,94.42726898,94.60243988,94.75553131,95.00480652,95.26049805,95.46903992,97.70123291,97.77535248,97.82752991,97.84516907,97.90661621,97.99250793,98.12722015,98.22103119,98.30206299,98.10030365,98.48747253,98.8657608,98.82958221,98.81318665,98.39054871,98.42195892,98.44593811,98.63912201,98.70497131,98.73326874,98.76441193,98.71228027,99.08712006,99.12394714,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,97.90720367,98.41378784,98.42958832,98.42830658,98.45005798,98.4780426,98.47786713,98.51747131,98.53056335,98.56620789,98.60424042,98.64137268,98.67745209,98.71756744,98.74947357,98.8081665,98.78772736,98.90667725,98.93637085,98.95928955,98.95848083,98.92357635,99.03462219,99.03482819,99.06109619,99.10186005,99.38230133,99.45709229,99.54142761,99.58984375,99.6293335,99.65351868,99.67880249,99.73016357,99.7639389,99.78291321,99.80306244,99.81247711,,
Togo,TGO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.43956757,,,,,,76.45294189,,,81.73599243,,79.88591003,,,79.66000366,84.29010773,,,,87.89144135,,,
Thailand,THA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,96.86734772,,,,,,,,,,,,,,,,,,,,97.97538757,,,,,98.05090332,,,,,96.59757233,,,98.31388092,,98.14662933,,,98.13716888,,,98.80000305,
Tajikistan,TJK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70358276,,,,,,,,,,,99.84706116,,,,,,,,,,99.90000153,,,,99.90000153,,,,,,,,
Turkmenistan,TKM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81041718,,,,,,,,,,99.80000305,,,,,,,,,99.80000305,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,87.33299255,87.34485626,87.61686707,87.90146637,88.1980896,88.38352966,88.45805359,88.64759827,88.82096863,88.99835205,89.17877197,89.3680191,89.54528046,89.72801971,90.04553223,90.39511108,90.68209076,91.32254791,91.97531128,92.61290741,93.24040222,93.86747742,94.19644928,94.31117249,94.61103821,94.81629944,95.02837372,95.14605713,95.51663971,96.27062988,96.39897156,96.58262634,96.68612671,96.97592163,97.11929321,97.41835022,97.3008728,97.72177887,97.8927002,97.85890961,98.1984787,98.28782654,98.4177475,98.4087677,98.48787689,98.52558136,98.5178833,,
Timor-Leste,TLS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.63999939,79.52867889,,,,,,,,83.53903198,,85.09999847,,
